"line","l_area","l_perimeter","l_length","l_width","l_apex","l_base","t_area","t_perimeter","t_length","t_width","t_apex","t_base","r_area","r_perimeter","r_length","r_width","r_apex","r_base"
"PI425038",56.8287624019775,36.1098564164769,8.55464239928698,7.97935451832888,89.8268202763619,101.296862069028,55.4602336360077,36.0802062794963,8.99523168869971,8.83127459837367,90.8725363897388,109.384191933696,59.6873184507745,38.1267093000992,8.90332027055433,8.11690774501907,87.3160401907312,100.559443893844
"PI425045",55.3481660801993,36.1234068048508,8.77762535547402,7.75526024213049,83.211728108108,96.6662289863543,51.653730106881,35.4877534686489,8.96076921950852,8.40998447510467,85.9797058179789,106.807101820135,52.8616987172031,35.5718106516024,8.76738020920825,7.60011975862264,84.5792144612859,97.915053100735
"PI425085",59.1074768041963,37.0012049631007,8.95519519904467,8.12500271891661,88.4112125156279,100.535231534282,56.7588032060506,37.3952701113866,9.16106234534585,9.12608780648984,85.8174954481532,109.881625683164,58.5923524502285,37.2916055294601,8.87340343059615,8.1333375253484,85.6511768306417,99.4749481590333
"PI425130",42.1857395133278,32.2077239224671,8.08070004101264,6.82938611253742,84.81706511046,97.8592195758513,39.2336988428546,31.4348806496762,8.12714193274775,7.38879513288792,88.0230391692153,107.307304944158,45.3741961040231,33.5647391082042,8.25848016251832,7.05134357525967,84.3231213905666,97.7683252744193
"PI425136",42.7134535302269,32.8935098080997,8.07534464864356,6.8242901471713,82.0410568319961,98.0493115848567,42.119586591975,32.2063286673571,8.36572199921227,7.47270594839206,86.2112959887436,106.292942645109,42.1135194542266,32.4921776727267,8.07239982171274,6.76721189605925,83.4411287298341,97.0482258384101
"PI425138",49.7124727116273,34.6210161157339,8.60241041814836,7.41461873184194,81.4875052235762,98.2212325469254,47.3797289241355,34.0906668789124,8.64683124296036,7.99182899771095,83.6135158473687,106.593021590459,49.9882366348109,34.7773168046284,8.67042292646766,7.33829632105975,80.3527841750242,96.0058222292862
"PI425160",55.0859725626186,35.7988151419905,8.69973324267749,7.78401795440494,85.0223879276311,98.5769441285403,54.4555537942562,36.0638201050992,8.85084098763775,8.62717604214993,93.2323201513276,109.33189106261,55.2591386091744,36.1839710036064,8.91145035070164,7.88950826247036,86.0683208411013,98.4684161218253
"PI425169",51.9608767554651,35.3321312625916,8.6574542261501,7.60076986194484,82.1375245161605,96.9838689395575,48.1319315684467,34.0636711716748,8.68520512636069,8.19611327778439,89.6265728691431,108.127345271145,52.6943094524943,35.6182851567855,8.59642275370252,7.71003321604773,84.261209676229,97.5638965121413
"PI425192",45.5253978353022,32.9628198538697,8.24708168185339,6.9469217033557,83.3909094278737,97.3287095823622,43.1196784054439,32.6049338348933,8.51420479384719,7.63092696232588,84.2075872742966,106.064716476106,45.9754252673436,33.9497446606526,8.35779878481943,7.03610062995382,81.9497712115954,96.4487561096757
"PI425201",51.2456488244535,34.5250037654724,8.3973948188426,7.4614735443717,85.9243752151592,100.378339464986,51.6995782036281,35.0764103506872,8.83343359833765,8.37128277263505,88.554103511242,109.055871718876,53.8269564959836,35.488088451555,8.69271428241091,7.63850084618656,85.0212772278236,98.6559939289651
"PI425212",41.3587115033783,31.4443072118342,7.71099290164856,6.74804551073339,87.0879806550878,100.593513771505,42.4277907438688,31.8150558655121,8.13339443829804,7.57895831524007,91.5844654970053,108.205149357582,42.2085699823582,31.5626418997821,7.7252568105058,6.75333026764801,88.0113246664837,99.0318254172127
"PI425219",46.5198819026496,33.6168727405576,8.48450842661534,7.20705989258797,80.5748328456016,96.2890798233793,46.8357689833568,33.9791268246116,8.70294388774524,8.06687406923933,86.2931532648687,107.079374525544,48.7787209021702,34.4265163904974,8.58710733162276,7.29780473729968,81.7232810230565,95.9805167967232
"PI425229",59.4901795680763,37.5698506812816,9.02964091020412,8.22133496698265,82.7011270678546,97.7534635476342,56.2864211208584,36.9258117221388,8.68083782521323,8.95734559768593,89.9204224747446,112.794266119157,58.0373337658868,37.2933019240609,9.18680868777058,8.15485285900177,81.2568132432962,98.4922403336157
"PI425240",52.9260149500367,35.214589000418,8.1473364346277,7.72396737754604,89.8988536510676,101.859754348134,59.2502429255355,37.87885648399,9.31338714780983,8.93126718181397,87.8310635827738,107.875455461072,58.7640401034951,37.1067021153102,8.84056723132995,8.06877414171456,88.7280498991022,99.852046173748
"PI425254",54.4310505954449,35.9074405295157,8.61438378706178,7.73618686114835,91.7366047267586,103.098748506289,52.0315417502187,35.2148189835614,8.79646238646957,8.49101243176168,90.4844227276316,109.099097383801,54.9726233264255,36.1478712775388,8.84166579414941,7.68820553304052,86.0393560257084,98.1940360710019
"PI425259",50.1938156110981,34.7603043808098,8.68765258962592,7.48090254090771,82.1644015125944,97.2440110558272,44.3760827445477,32.8592614312234,8.71615082187071,7.59673146806799,85.7390598595878,103.890196003656,51.3212336351684,36.5092497606125,8.89033084744158,7.57623416182356,78.4097901855867,95.5876992992885
"PI425261",40.0052045732447,31.1073226532253,7.88119257242036,6.52552818211512,80.866873545108,95.1859226205066,40.7077287469509,31.6106870693205,8.25700384677792,7.4876525196642,85.6374727778279,107.633601888204,41.0779096231318,31.6748722832374,7.67673349944489,6.60137899352979,82.6618917611851,96.4208275639611
"PI425263",42.4576613275585,32.2428163377606,7.93832840256371,6.80201778647411,83.9369681128485,96.4789828836401,43.1318532880574,33.2281297187382,8.49130868270115,7.80004209429518,82.1993831044474,105.754995133282,42.9804782758518,32.3701449812463,8.20413126464846,6.91725038828391,83.9026123413093,97.7358267730563
"PI425269",72.0316561235395,41.4541868795787,9.55016941461322,9.11623179751592,88.9878577939971,102.618067212982,71.3591270953606,40.8637144615548,9.48363408699969,10.1921379450806,95.6716845150593,113.16211363926,69.0040954190623,40.5834695017978,9.36119977515797,8.92968180283131,88.6330372264344,102.445783434778
"PI425270",43.9978935368851,33.1866563314082,8.22634968047029,7.11564824804721,81.6760591764691,99.7155045473794,42.1941825068108,32.5299992622615,8.51840011079252,7.40161677444473,82.4475672059393,107.173897344722,47.3350361059444,34.4067492771665,8.24378962739526,7.29416965066336,85.6816233329437,98.6594048784234
"PI425271",51.2705980999314,35.03951652963,8.23418794913083,7.63343221512401,90.833835744559,103.036350832495,50.3088939264447,35.1900663804836,8.99409573257798,8.34514608357631,86.0082493848662,106.106116806949,51.796749209901,35.8304813787255,8.19398003916805,7.48493761197554,84.1750611911752,97.5145911498393
"PI425274",48.445961480884,33.9945832435854,8.252462922933,7.50380434358904,86.863034765124,101.166555312789,45.4409076124117,33.588929520485,8.31051061112274,8.03256379757016,89.7715750302047,109.517026557055,49.9348406363563,34.6439388365346,8.22409493504107,7.58981763874871,88.7002757522196,101.987062409302
"PI425330",44.9525462057301,32.4647369437791,8.03312834267964,7.11319131303742,86.376518666114,99.6971606837251,43.1544585197503,32.2752988991361,8.26623551305371,7.66086919984921,90.6174953588803,107.302696790978,45.7787960112025,32.8764671315795,7.80153853517694,7.20085326140604,87.6645766903599,101.133278788069
"PI425345",46.933500016661,33.9014252505366,8.6680321716613,7.00843850771149,80.3501547686244,93.5889496923062,43.1471966255544,33.465436522335,8.53251820545434,7.61475599645984,88.1452051554106,103.747236573148,47.7809232117292,34.3497708697295,8.4796433384955,7.15995051228587,80.0598718811998,93.3681018752026
"PI425383",45.7039001581562,33.4880436596296,8.17734557667321,7.14064771441372,84.1542820274275,99.3854363813175,42.8464586655811,33.0424811096491,8.67061575652265,7.49167171754935,82.8200338043531,103.857447663822,46.986478015222,33.9288459299695,8.48924587584868,7.13494508659178,83.4556926374976,97.3846389915704
"PI425385",43.9296880993242,32.5501541815522,8.13319443963526,6.93481650975274,85.5101884468919,98.511312405736,44.2695381484416,32.6962191884724,8.25572524541573,7.75789564984942,87.0520182804653,109.305721489163,45.4511138899156,32.9940062305349,8.24075208328499,6.99274059538499,84.6413172834969,97.138955292954
"PI425387",43.641882471795,32.5508314626032,8.1702660218735,6.90342068686125,83.6995054302471,97.1636084887196,43.8712507145864,33.2485554757662,8.43973020135913,7.76534320272177,86.6166332266704,107.314833293129,44.9083995024268,33.1101392765882,8.04403031912304,7.01748652608541,84.8825779984007,98.3289726060125
"PI425388",47.3432993335426,34.0009200524249,8.48386451633944,7.20686177668086,83.2634498819869,96.9597307568956,46.4596983760218,33.758938290424,8.67322969180801,7.93494153183858,85.826921986704,106.15564673804,46.3057743545738,33.3792123958976,8.23816880911696,7.19942364846916,86.6496294471292,99.4906241558544
"PI425389",42.5240806262929,32.170654124133,8.12772458957344,6.78014868038616,83.645892057321,97.9789047106139,40.8287549143504,31.6573434303296,8.33965649557847,7.32625541085832,83.7051065085202,104.881894262207,41.9602145140732,32.1900813444416,7.97548012841774,6.71502392441225,82.0632416446602,96.7657508515102
"PI425399",50.9767868237822,34.3849412132434,8.39997813414877,7.70710046745619,90.848324565209,104.311725288914,49.2608508144678,34.0014101131142,8.45284513245196,8.31616859088938,92.6875550609346,111.369275965727,51.1492071633313,34.5650283939915,8.00120626845043,7.75240297353935,94.7789613673171,107.16064822626
"PI425413",47.4116310429524,33.6426253794224,7.97976670649733,7.30280529666221,88.6932333552024,101.398833306587,46.404000903656,33.2664653392871,8.25071608948109,8.18208839825101,95.1496656037814,111.238060392878,49.7021001601935,34.35347774108,8.37761795519592,7.49641087309946,86.9254268555073,99.2944147471242
"PI425418",49.7202424537475,34.3141264404649,8.29446995159808,7.47654768009206,86.0677694833086,98.4603721999119,46.4336412937309,33.4389861371441,8.64567133932924,8.08754224385906,89.8896543473881,107.427377493976,50.056124015199,34.6656323029032,8.49263440831201,7.52064991259947,86.172610307529,98.9040076515214
"PI425421",48.3000593914632,34.5335032219862,8.07997468079557,7.29209195343411,86.2284137333572,100.994273384632,46.6180335319409,33.9862309237572,8.57427082123612,8.0257694007146,88.9169730212369,108.196575510574,48.2370401794856,34.3899449297832,8.32014047091654,7.20988357141584,84.0271815106076,97.1631672579223
"PI425422",44.502024372354,34.0704383425804,7.97928087397627,7.2456547479005,79.294912517067,99.0392513768286,46.5949079132915,34.3893740968825,8.50523072079173,8.18123023117134,89.922511743849,108.462366544263,47.1255398297881,34.4673229757109,8.40295798005629,7.33875343770501,84.4364246513882,98.3960539999431
"PI425423",48.0118296979212,34.0947300710244,8.22732392762797,7.2954170197123,89.212286803001,101.204887463402,46.4551616388655,33.5729107331894,8.66982522667238,7.9958619059305,84.9376682226225,106.582337753568,48.8139294297958,34.2067353792937,8.42877440588633,7.25552226031443,85.2595029811677,98.1250499167597
"PI425424",46.2094252191677,33.7474470663244,8.13054023937983,7.22632855431577,86.1778816076063,98.6365440690115,46.9746401376354,34.6437301791461,8.92806038343139,8.16194051375089,86.241971028337,105.927240622017,46.1076096659543,34.1464246885209,8.44374329466303,7.04592767222818,88.4728233000878,97.3668657542225
"PI425425",46.3838650237814,33.9510257872268,8.39786835992295,7.22362498701628,80.7413729214985,96.9706546434853,45.095260185311,33.3966918194697,8.55268260328799,7.88362260457031,86.8056012275622,107.954314458134,48.4365103076285,34.4717971777405,8.65275907058513,7.3194264505099,81.2473549151059,95.873737082829
"PI425435",43.4761098260079,32.3024658944936,8.07750177700119,6.88409314117172,84.6811032436026,98.7190419196528,43.098244469697,33.00563680268,8.08163669143899,7.8288393166762,87.0397137512957,110.387932379933,45.0051645947048,32.8951217977724,8.02567911648513,6.93623851220212,84.347817560782,97.3539520828581
"PI425446",48.9357130541322,34.3324265718498,8.5742700554348,7.209777311083,83.931713244424,97.2525707192379,47.6716959437338,33.90500418664,8.8589395437518,7.90957204419188,83.0713944004342,104.914523860647,49.2183659864154,34.410078000387,8.59232088633332,7.26375172759538,83.058433889218,96.4418515168288
"PI425456",48.1072018143652,34.1794568173277,8.42424027647241,7.17948539565565,84.7078685349183,98.0386095634528,47.658879036881,34.1358516680234,8.23551186846051,8.11757924967326,89.3844142567961,110.15042259259,48.3245998815304,34.9085249214013,8.31544703117333,7.13547928405329,83.8366349904038,94.6269460108312
"PI425459",40.825580195382,31.5763149970449,8.06174869164632,6.63874966719097,80.7776390502963,94.9020890263545,39.4315699251332,31.4250987940807,8.03304384262306,7.45974308861927,86.2020046439577,109.828593416738,41.2068406602987,31.782590788655,8.06142645681782,6.62339033628639,82.7598864147996,95.7575514501579
"PI425463",64.9805526738773,38.8786013083086,9.38178662337356,8.54370003843383,86.1803772486003,99.3748793610293,65.834838431426,39.3041074612882,9.55198346361164,9.46506795109783,89.9038425153732,108.986193960564,66.7464421838309,40.1321425012587,9.8334571321734,8.5317228184255,81.7511166056046,95.9295961260353
"PI425481",48.1587054760216,33.76321645659,8.47920599207128,7.25130443781019,87.7580056519134,98.8569140316057,50.1645189325447,34.7557565891442,8.83578007763953,8.30205629535625,89.7615919717441,107.768922996264,50.3328277565271,34.6302791299788,8.58021477624674,7.45939007353506,84.3001795707743,97.2844879711491
"PI425483",58.7832564025358,36.61071807842,9.09688940645746,8.06228157642176,84.1504570847248,97.4303140450259,58.1743808368944,37.4269568029896,9.67782140461054,8.85363654477417,82.9440983875144,105.132119254161,61.0709036675296,37.7769410900743,9.39786109739286,8.11917696832277,84.5356850116203,96.0976807262001
"PI425484",40.8679864309725,31.0935376337249,7.92784787343007,6.71430352391402,86.9186709987637,98.6568802863984,42.0156962939258,31.8508792386316,8.39992126785983,7.46633554991261,86.7182226702796,105.828011623072,42.5701951385213,31.8928388795323,7.92772048356893,6.74241960880654,86.5372648112692,97.6029947249536
"PI425485",49.4049893325295,34.5152263919976,8.63382463934363,7.33294626904774,82.0277343278151,96.2828437407723,51.7536352548974,35.5598568973048,8.80151499895187,8.40537356366781,88.9078780383187,108.839622800667,49.869845792216,34.7119031503464,8.47144932872783,7.37270183550775,83.616931123437,97.1277744423139
"PI425503",35.7498485688339,29.9066883371109,7.45779530321882,6.26874441923094,85.6820248513734,99.8362463420253,34.3284688763157,29.1962254294828,7.50772433836692,6.7824148010609,87.4313799055858,109.176557636218,37.8505604604311,30.2168771332761,7.57827425153499,6.38802237377634,88.6511573450904,100.825927866837
"PI425504",45.4706176977034,33.0881895529982,8.15222129386185,7.10043735984427,85.5071015795789,98.0956140488937,45.0401862502315,32.8195909608472,8.27789813971323,8.01154571595281,93.9336756708262,110.740428997116,45.8704933884772,33.0751704782246,8.09491714702373,7.03103744688845,87.3460579320655,98.3922647842786
"PI425506",43.318041331293,32.6215536197865,8.16026555215422,6.85098866366526,80.5082903699591,94.2951511453514,39.871666592057,31.3387982735752,8.12806631027422,7.27201499117019,88.2232336629714,106.179925151966,42.7862620478667,32.2041716372184,8.14015826011973,6.72440108122224,80.4873028238681,93.7609053348487
"PI425507",41.696752725985,31.6912155928814,8.1352827309652,6.63973845447627,83.2505249560423,96.484704102157,38.1068080967322,30.3667440093389,8.06414540727618,6.95225877550854,90.3179987805432,104.318152360345,40.5471716784689,31.6105415951346,8.05451030040244,6.54354614657869,85.3660531262704,95.986334876528
"PI425508",44.2197146128348,32.6387667487034,8.14631950489924,6.93260460299729,84.1034629543623,97.0163971863959,41.8379530912279,32.2370041827504,8.31939371609715,7.58696011888502,89.401253777191,108.619998930859,43.7079425438979,32.8006179084737,8.17020868657641,6.8781966467339,83.0422462755001,97.0438118553014
"PI425509",38.1912146776383,30.7772167837095,7.83661104489104,6.33789022120656,83.7054542916264,96.0616415615816,36.8147007918178,29.7948306842774,7.85162221604433,6.90120003306716,91.6779300702593,105.896654744755,38.2258005769978,30.7846723356963,7.83101914969893,6.28119394358429,84.1582766463193,95.5403987428563
"PI425510",47.6802398943409,33.8453600467162,8.33242475628489,7.25629883258544,87.4607437373409,100.201539985903,46.6189408652028,33.6519553323067,8.78776552594523,7.87463452285326,87.6352982566547,105.51363292597,50.0802086798002,35.0716446985685,8.69134354557695,7.33979357354179,82.0218009670306,96.4296695748604
"PI425511",43.707643575459,32.8220927989605,8.09786986945526,7.06105094340031,83.7467890113844,98.4804202000533,41.6693237310751,32.2368489857483,8.28034190466697,7.75391210353348,84.2065387937285,108.947826308352,44.7204044369933,33.2952781285534,8.32529355970095,7.09908328987392,83.018199960209,97.4829118755062
"PI425512",47.5185632242262,33.4616250626694,8.37308586732766,7.26485089758559,83.1079502231719,97.8853925452587,47.0620485764667,33.4703930898137,8.66303237722554,7.95222958870723,86.115732701071,106.565085749635,49.8001388898608,34.5094104229148,8.4986741119033,7.44895464059208,83.8837704504068,97.5315354162075
"PI425513",55.3323974418846,36.3286286775425,8.8751927346703,7.88559396110682,81.5280086029586,97.7997940601823,52.3899030060889,35.3015866155677,9.05006830272591,8.41410017253232,86.9879386793361,107.008185728536,54.492396426999,36.3927521541657,8.84813433793292,7.59389636456668,82.0455674205606,96.1222118402151
"PI425514",50.9400027810802,34.4882144775861,8.64316474188635,7.56655903834597,84.8739788162989,98.4994492797157,52.4401347219425,35.6966669176539,9.10972055000462,8.58367580437988,85.4889043125103,107.338963107976,53.3917532308787,35.6705286219169,8.90970802051178,7.67509496160325,83.1572419601199,96.7656273348707
"PI425515",51.4863010475441,35.8943826283723,8.88669484055419,7.42719896634282,79.2529537348778,93.4149043599544,53.3458358903162,35.7756681656805,9.21041405977204,8.47037199066256,86.7316296136503,106.301749964321,53.2955147195149,35.9759501192189,8.93784836494277,7.57555424893339,81.059057966349,95.5248414452329
"PI425517",49.6333817446408,34.1881943563324,8.48204166351238,7.38093828563651,86.2107048125878,98.0120660333949,46.8792454914202,33.4287204990939,8.44165388116707,8.20210537415111,91.747680385149,109.996677539025,50.4902607073862,34.5344704844848,8.22672721310549,7.54093270232818,87.7803035223062,97.1529990857279
"PI425518",51.2234840412063,35.301677769831,8.5818333178166,7.58373149289535,82.9420700942957,97.4432863178054,49.7402338938432,35.0932470697443,8.73696187047944,8.52462929662456,86.9842943736749,109.658080866622,52.1528016608529,36.2805086122047,8.33694710524413,7.61411714681578,85.7295565066621,96.351979366352
"PI425520",38.039568153398,30.8587754144667,7.89987392104583,6.36028739878433,82.8257575304593,94.4477125820821,38.3475283684498,30.972242473431,8.29542944123309,7.18364045430377,83.9251580113911,104.251446201648,38.3454731877963,30.9858474514471,7.87565611399034,6.42685878809176,86.0968498380218,97.1328965475222
"PI425521",42.9896825807239,32.3745352709538,8.18142572018493,6.74455203946392,79.478569101461,93.8180791515501,41.126736562565,32.2225645252072,8.634901627755,7.29751571422563,79.9255541146219,102.566415893165,44.7732545527675,33.4292777316074,8.58457889917372,6.78898323923449,77.5380011930279,91.6063513410026
"PI425522",60.4298751803993,36.9391812432524,8.68222308310656,8.17082032779126,87.5464131316945,99.7524870760591,60.0251931075427,37.2878387401938,8.81317699858843,9.3885565805508,91.0797169797012,113.80631608312,53.5687804599865,37.8246455599231,9.13160216270276,8.29174344227685,83.6217462547015,97.3583906669834
"PI425523",56.2966782199082,36.7081798069227,8.90963383133417,7.93164704775711,85.4022500100331,98.345693827851,53.2655877562764,35.927521828954,8.94242662537135,8.73784121686765,90.9195869667618,109.640626512959,57.8104635571433,37.5738051439687,8.805753483786,8.01287440606271,83.1716747428255,96.8233077140707
"PI425527",61.6476619903442,38.0300725455901,8.81684874903605,8.13028066521072,85.5974678571816,97.3182618027534,56.1565145204507,36.0988423234984,9.15871275832856,8.8621766747763,89.6610458795728,108.754084120083,64.4848722803666,39.0397392837291,9.21190148033303,8.31404982402651,84.1251497229951,96.7085808120731
"PI425528",42.6523497307548,32.2771970678584,8.00523815707464,6.89032654149137,83.0189905519967,97.5234658426633,39.509755143774,31.4475016348457,8.01395526659543,7.38601330414523,82.6587802057239,107.697328708335,43.5501949864925,33.0130263864934,8.38528525711381,6.96879406764344,79.693205738995,95.0351047726266
"PI425529",52.3720025120759,35.2388101662187,8.49697718399328,7.64593625320788,85.072308888202,99.2369298878433,49.0064095222283,34.2826265394236,8.42338710071195,8.44670172155704,91.9537659304513,111.57193291796,53.5330385555061,35.9263254911976,8.51111044655428,7.67054031161056,83.0386242200702,97.0547853644677
"PI425531",52.9790457046785,35.5159686164294,8.65078811298627,7.74989942917562,83.5849342894151,98.5621703062054,53.9139919165751,35.4002048200005,8.81483249764012,8.56026486794432,89.9324355773099,108.96954778914,54.05061292145,36.0879245605031,8.83459105333198,7.83984787457152,82.5499716277744,98.3984863400422
"PI425533",59.829795564882,37.3201093304111,9.09928847657988,7.9865406182544,86.7935830867258,98.6555684406736,58.7753245699015,36.9214430096836,9.24136717459074,8.85834347739043,87.9254909187905,108.078631461151,61.2421598673219,37.7050606840412,9.47378225669283,8.04422846053163,82.8451857300286,95.5402343267962
"PI425534",44.680718462355,32.545251977028,8.13618488407454,6.99428999996805,86.0043703797476,98.62358844183,43.5306702416476,32.2102530043199,8.42073734473298,7.59667521365729,89.6613990107701,105.86265669571,45.2666774207074,32.927234805014,8.18679299319303,7.05719092934521,86.8106793597545,99.2999513080226
"PI425535",49.4209320263311,34.2066771312342,8.53847648484725,7.49565980146378,85.5112942370597,99.7934630178643,46.2481624784325,32.8280666053554,8.33328647283101,7.95496195929985,90.1628984487616,109.387115274833,49.5405566895158,34.4737097607457,8.44202863919253,7.43023214749957,85.2679153289296,98.3143681436479
"PI425536",39.6922751658052,31.1568744066773,7.68778535763667,6.52322845075659,90.1148393553963,101.647562552038,36.0620389703079,29.5887267824442,7.96009464352886,6.59979634186134,82.5024157793634,102.388745424154,41.0141453916834,31.5746856123104,8.01286894084371,6.49640530017245,81.5816672608471,94.8185081732056
"PI425537",46.6352279371151,33.2682508560047,8.33089057764375,7.153700999626,86.0048497208512,98.5822530150012,46.3269589309459,33.4988848955039,8.54523707492053,7.88180949707435,88.5763975679545,107.851237896492,46.1561475203599,33.4196551455487,8.32390849195272,7.0543216120853,84.2867906765099,96.4082353341063
"PI425544",50.6398592516206,34.5113254744166,8.10912594772584,7.61679322262615,80.9373150259097,96.3833406109367,52.3541382918575,35.3025804536379,8.80802570585195,8.68907272864874,89.7150582713002,110.380777233021,54.2994416858951,36.0960169046927,8.8134509041989,7.77567306748113,85.2006611210821,97.4394961933109
"PI425546",46.4689206034523,33.1121328989721,8.1698889064005,7.33084113827176,86.0027981991621,101.840477998508,45.9302519740966,32.7159582838885,8.18077319465533,8.0220532152664,93.7669473804528,111.163658492648,46.8318750195479,33.7117976147687,8.24132656774661,7.26511248988657,84.8688478719627,101.028642264405
"PI425548",44.6280823616387,32.7131396136224,8.27327125478377,6.99023031979836,82.2464838051923,97.2607625092172,41.1947707163039,31.4183050227252,8.18558290596651,7.43746853726611,87.9751040912104,107.553493163201,45.1525586238335,33.160743388069,8.57094451231308,6.99337569949874,81.3764425047018,94.0291550104102
"PI425550",53.3364220503504,35.6363047875019,8.8243122067148,7.62771547329339,85.080391580505,96.864537618796,56.2921490258155,36.0895015272263,9.0409182716807,8.84971644059327,90.0856999579335,109.602674406717,52.4432210404053,35.4967585115964,8.45216009175385,7.64010430906564,84.5234304175185,97.8851170005867
"PI425551",53.1466568792925,35.5162186157524,8.4399997686078,7.68607318272506,86.8856977885909,101.770785905572,55.2121677283752,35.8402888779774,8.38070929489768,8.82394363589758,94.8134552537911,114.032120805685,54.1908890883881,36.2124360547011,8.41920584950982,7.86017148940376,84.3326410503252,100.824521760125
"PI425552",51.0440501784898,35.0342406024518,8.6134759900212,7.58418655906933,85.8985844979111,99.4926385495971,52.6387267248518,35.6245159949368,8.65780080735183,8.74457394669497,93.9278577131923,111.870322380489,52.0518476878251,35.5584612961898,8.70287544227047,7.631801417153,84.6410555134633,98.172841040366
"PI425553",55.9676913057243,36.5656640763393,8.77330802443543,7.73396517904572,86.3738483505144,99.3159126660631,53.0657920744423,35.9407028879562,9.07893179840909,8.56888541681494,86.2361965278595,107.498136032126,55.8336753496152,37.098646862912,9.02529819413793,7.85715661588792,82.4451843778874,97.6273470327402
"PI425554",49.7696081089546,34.7800598385395,8.28870735115767,7.48121629952748,87.3459030654044,100.876990730618,49.3829023483068,34.7010636282585,8.51885857844539,8.34031010024433,90.7514228538188,110.044314505088,49.4761309930728,34.9270599985655,8.62479887422142,7.43519088738332,82.1275049731883,97.5514133887044
"PI425555",52.4107844275176,35.1796946259534,8.78229355381889,7.50207546216859,85.4912318306979,97.7997734557076,52.8535839591095,35.5766609494848,8.90736531347086,8.43994109082547,87.9980013156881,107.99196074614,54.868011286239,35.8527262423654,8.72677461307348,7.65644459282674,86.6591484101049,99.1325409933533
"PI425557",55.4336067626298,36.1682068994706,8.88473658548374,7.74673039258299,90.3194545305977,97.9674489665232,56.3949229111781,36.4220172408808,8.89734469390936,8.87419915942737,87.5642642178627,111.178706422973,56.999850794285,37.0459829903916,9.07148239601579,7.79303231648092,81.6690731087195,94.0378586940198
"PI425559",55.209616443794,35.9575693288764,8.96203270954237,7.83335603468334,84.5988497295613,98.8802934831381,56.9650816707121,36.6296123427509,9.41609622869586,8.94400646046039,84.6946686444325,107.221092475511,59.07413322272,37.7101744489272,9.41958231876631,8.06559671019101,80.9649479018345,97.0920062178979
"PI425569",59.6165724412658,37.1344766940122,9.10511284546602,8.31095302623151,86.0601350831633,102.533250202782,56.2882371480141,36.638425879428,9.26777378159405,8.82778862756447,86.0804246382222,108.101010201278,60.8289460536259,37.6889339190809,9.31690720127095,8.29908544912681,85.9621074115532,98.3660222542852
"PI425570",50.9322672889377,34.9923480016592,8.4052524780739,7.57489502894459,87.0146522553756,102.690524805603,50.9430277460584,35.5086320872218,8.54818834848776,8.44438211486439,91.0164844934452,110.749637717939,51.2306733919346,35.1668338400341,8.37216434470231,7.63595084304947,85.1324973880239,101.089492257325
"PI425572",45.2869382783945,32.8792986812688,8.09378501369716,7.09712515276325,86.5876437005093,99.1759242486636,43.3499309768618,32.353568793737,8.27142888831898,7.7499506084618,90.8328833962366,108.70608603017,45.0272920196321,32.8232899596335,8.08717776202527,7.10096486928025,86.8740007846783,99.1672242967504
"PI425573",47.6029109275606,33.7937432465971,8.0475365423999,7.26701076289815,87.1385858787377,101.419726070946,47.744561341506,33.6300101563916,8.45755783738237,8.06915848254916,87.3520028531238,107.908056108792,48.1152613395335,34.3018362430274,8.25942655414867,7.31282892993135,84.8720027498654,99.041041700231
"PI425574",55.2738767017576,35.6640507392108,8.29089219252889,7.94853451693024,91.8482085821639,105.704534005658,52.7647285454709,35.1403889503218,8.65243939177249,8.69240179267507,93.3476441909889,111.704603025298,57.116072784302,36.3344903603254,8.8093733434588,8.03466043605814,89.0305746149936,101.296823772436
"PI425575",55.285719347917,36.3820352707398,8.84604328130725,7.86633047393961,82.503020369718,98.2496179338131,52.1290325343407,35.3669212312462,9.03473885365274,8.50269382184381,82.5323782244431,105.571832298406,54.1710061139792,36.6712368481267,8.96426202459459,7.80084715263801,80.9246133253865,96.9621768244937
"PI425577",44.6372069108702,32.5743131890711,8.30396116503022,6.9420355904385,84.5069860789696,97.2707474620556,45.5383045677958,32.6946879244456,8.48803771129871,7.83353691295213,88.8993854671584,108.085188436479,44.6927756078736,32.8145620151577,8.24826699539543,6.90144577604415,82.3843438559472,95.8269067346317
"PI425578",44.5145987577737,32.6315320887828,8.2428100755327,6.94460717704798,82.4988917098414,94.9953960063481,43.5918724259891,32.3954969880576,8.76166064351852,7.24892295041692,81.5847540579688,102.624898994324,47.4647939518769,33.6464257507609,8.30379952388033,7.06412585661607,81.0423527278173,96.6836328982868
"PI425580",55.4683587537308,36.1382551823501,9.05754351563307,7.68619774912599,82.1698989678866,97.0159753444689,54.1341906857947,35.7697171311143,8.81476830321584,8.69564565332592,83.916201513476,108.350441392573,54.056696791382,36.0117843487545,8.76953345950396,7.66198449189041,81.3565627562676,96.9006097150243
"PI425581",46.0875184273293,33.5613749682047,8.43229267232344,7.24916320408813,83.4951118697281,97.4619952543746,44.9048665067092,33.1286832146815,8.53867051520104,7.91246176636244,90.9464927452952,109.263760665515,46.4704416733094,33.394578181519,8.27089014352053,7.27994747151534,83.995208911852,97.6427789791085
